SOURCE,TARGET,WEIGHT
83493,49634,2.5833333333333334E-4
74043,49635,2.5833333333333334E-4
61742,49679,2.5833333333333334E-4
92450,49735,2.5833333333333334E-4
73825,49740,2.5833333333333334E-4
88386,49756,0.023809523809523808
71427,49760,0.0055
50381,49765,2.5833333333333334E-4
72909,49776,2.5833333333333334E-4
56239,49837,2.5833333333333334E-4
54617,49842,2.5833333333333334E-4
56239,49849,2.5833333333333334E-4
64427,49881,2.5833333333333334E-4
92479,49884,0.040356083086053415
92450,49905,2.5833333333333334E-4
72909,49914,0.040356083086053415
92450,49963,2.5833333333333334E-4
53569,50061,2.5833333333333334E-4
99530,50090,2.5833333333333334E-4
92753,50142,2.5833333333333334E-4
53569,50187,2.5833333333333334E-4
85438,50197,2.5833333333333334E-4
85075,50232,2.5833333333333334E-4
66585,50237,0.0055
92823,50238,2.5833333333333334E-4
79576,50242,2.5833333333333334E-4
91535,50366,2.5833333333333334E-4
94130,50369,2.5833333333333334E-4
55499,50570,2.5833333333333334E-4
56239,50603,2.5833333333333334E-4
77786,50607,2.5833333333333334E-4
89243,50658,2.5833333333333334E-4
82341,50739,0.0055
70554,50743,2.5833333333333334E-4
87156,50775,2.5833333333333334E-4
69364,50780,0.021505376344086023
77786,50815,2.5833333333333334E-4
53569,50824,2.5833333333333334E-4
94291,50837,2.5833333333333334E-4
64697,50863,0.0055
63726,50870,2.5833333333333334E-4
66149,50875,2.5833333333333334E-4
67137,50884,0.055944055944055944
56239,50886,2.5833333333333334E-4
55056,50900,2.5833333333333334E-4
93802,50908,2.5833333333333334E-4
95455,50925,0.040356083086053415
74043,50939,2.5833333333333334E-4
97140,51044,2.5833333333333334E-4
56815,51078,2.5833333333333334E-4
62457,51103,0.0055
78609,51103,0.0055
60837,51112,2.5833333333333334E-4
66266,51206,2.5833333333333334E-4
97140,51220,2.5833333333333334E-4
89241,51235,0.021505376344086023
96981,51257,2.5833333333333334E-4
75636,51362,2.5833333333333334E-4
84475,51388,2.5833333333333334E-4
76550,51398,2.5833333333333334E-4
64904,51434,2.5833333333333334E-4
71743,51436,2.5833333333333334E-4
99530,51447,2.5833333333333334E-4
56239,51462,2.5833333333333334E-4
56239,51493,2.5833333333333334E-4
88849,51506,2.5833333333333334E-4
87376,51518,2.5833333333333334E-4
55086,51524,2.5833333333333334E-4
61742,51527,2.5833333333333334E-4
55824,51545,0.055944055944055944
92479,51604,0.040356083086053415
53569,51721,2.5833333333333334E-4
92450,51729,2.5833333333333334E-4
78894,51769,2.5833333333333334E-4
97318,51826,2.5833333333333334E-4
84704,51880,2.5833333333333334E-4
95455,51897,2.5833333333333334E-4
53569,51927,2.5833333333333334E-4
71376,52007,2.5833333333333334E-4
88265,52031,2.5833333333333334E-4
53569,52035,2.5833333333333334E-4
62241,52044,0.0055
66585,52054,2.5833333333333334E-4
54617,52080,2.5833333333333334E-4
64427,52081,2.5833333333333334E-4
54617,52104,2.5833333333333334E-4
60837,52136,0.0055
85683,52183,2.5833333333333334E-4
72981,52247,0.0055
85275,52251,2.5833333333333334E-4
89816,52261,0.055944055944055944
91056,52299,2.5833333333333334E-4
92450,52309,2.5833333333333334E-4
87156,52338,2.5833333333333334E-4
74043,52346,2.5833333333333334E-4
55264,52366,2.5833333333333334E-4
63726,52454,2.5833333333333334E-4
53780,52475,2.5833333333333334E-4
53569,52489,2.5833333333333334E-4
74043,52563,2.5833333333333334E-4
54350,52575,0.0055
89816,52602,2.5833333333333334E-4
85683,52636,0.040356083086053415
54617,52716,2.5833333333333334E-4
66585,52821,2.5833333333333334E-4
69364,52827,2.5833333333333334E-4
82263,52833,2.5833333333333334E-4
79163,52835,0.0055
92959,52866,2.5833333333333334E-4
55264,52888,2.5833333333333334E-4
92809,52946,2.5833333333333334E-4
84068,52980,2.5833333333333334E-4
58355,52993,2.5833333333333334E-4
88386,53016,2.5833333333333334E-4
77786,53020,2.5833333333333334E-4
56239,53025,2.5833333333333334E-4
63168,53029,2.5833333333333334E-4
97318,53057,0.0055
74043,53096,2.5833333333333334E-4
87156,53099,2.5833333333333334E-4
65758,53179,2.5833333333333334E-4
92450,53196,2.5833333333333334E-4
73066,53212,0.040356083086053415
80236,53227,0.040356083086053415
91291,53227,0.040356083086053415
56239,53256,2.5833333333333334E-4
59109,53261,2.5833333333333334E-4
93003,53272,2.5833333333333334E-4
87156,53388,2.5833333333333334E-4
54617,53452,2.5833333333333334E-4
74340,53478,2.5833333333333334E-4
55056,53481,2.5833333333333334E-4
85075,53525,0.040356083086053415
53569,53535,2.5833333333333334E-4
76365,53556,2.5833333333333334E-4
67518,53601,0.040356083086053415
63726,53644,2.5833333333333334E-4
57269,53647,0.0055
76550,53679,2.5833333333333334E-4
92450,53686,2.5833333333333334E-4
83991,53720,2.5833333333333334E-4
79244,53760,0.0055
62738,53781,2.5833333333333334E-4
97020,53784,2.5833333333333334E-4
62241,53823,0.0055
88415,53841,2.5833333333333334E-4
77472,53958,2.5833333333333334E-4
83991,53999,2.5833333333333334E-4
63168,54009,2.5833333333333334E-4
92450,54013,2.5833333333333334E-4
64697,54060,0.0055
83493,54060,0.0055
95255,54074,2.5833333333333334E-4
85438,54077,2.5833333333333334E-4
85683,54086,2.5833333333333334E-4
99235,54088,2.5833333333333334E-4
63726,54109,2.5833333333333334E-4
84068,54109,2.5833333333333334E-4
62241,54167,0.0055
55264,54172,0.040356083086053415
93802,54172,0.040356083086053415
54350,54173,2.5833333333333334E-4
83493,54193,2.5833333333333334E-4
76460,54209,2.5833333333333334E-4
77786,54244,2.5833333333333334E-4
65305,54278,2.5833333333333334E-4
82219,54304,0.040356083086053415
77766,54310,2.5833333333333334E-4
77786,54369,2.5833333333333334E-4
95126,54386,0.040356083086053415
56815,54454,2.5833333333333334E-4
97140,54510,2.5833333333333334E-4
76550,54516,2.5833333333333334E-4
97687,54520,0.0055
63726,54658,2.5833333333333334E-4
56239,54674,2.5833333333333334E-4
58691,54689,2.5833333333333334E-4
75636,54698,0.040356083086053415
78946,54903,2.5833333333333334E-4
60837,54909,0.0055
92450,54919,2.5833333333333334E-4
82263,54925,2.5833333333333334E-4
63726,54954,2.5833333333333334E-4
71745,54984,2.5833333333333334E-4
72909,55045,0.055944055944055944
77766,55045,0.055944055944055944
63726,55054,2.5833333333333334E-4
83633,55059,2.5833333333333334E-4
80911,55072,2.5833333333333334E-4
59580,55120,2.5833333333333334E-4
65758,55126,2.5833333333333334E-4
80236,55149,2.5833333333333334E-4
63623,55158,0.040356083086053415
91702,55220,2.5833333333333334E-4
77786,55265,2.5833333333333334E-4
76550,55272,2.5833333333333334E-4
77786,55282,2.5833333333333334E-4
91624,55295,2.5833333333333334E-4
88849,55507,2.5833333333333334E-4
63623,55509,2.5833333333333334E-4
61143,55572,2.5833333333333334E-4
77786,55585,2.5833333333333334E-4
80911,55623,0.03235294117647059
67518,55632,2.5833333333333334E-4
72981,55648,2.5833333333333334E-4
77786,55661,2.5833333333333334E-4
71427,55778,2.5833333333333334E-4
66585,55843,2.5833333333333334E-4
77786,55970,2.5833333333333334E-4
64904,55980,2.5833333333333334E-4
85275,56009,2.5833333333333334E-4
87376,56059,2.5833333333333334E-4
77499,56064,2.5833333333333334E-4
69023,56108,2.5833333333333334E-4
67518,56163,2.5833333333333334E-4
77786,56168,2.5833333333333334E-4
97140,56173,2.5833333333333334E-4
75636,56207,0.0055
97140,56212,2.5833333333333334E-4
72981,56215,2.5833333333333334E-4
74043,56255,2.5833333333333334E-4
77786,56310,2.5833333333333334E-4
83633,56393,2.5833333333333334E-4
95455,56395,2.5833333333333334E-4
62457,56411,0.040356083086053415
79576,56441,2.5833333333333334E-4
72981,56526,2.5833333333333334E-4
77786,56526,2.5833333333333334E-4
57269,56536,2.5833333333333334E-4
72981,56544,2.5833333333333334E-4
74043,56550,2.5833333333333334E-4
82318,56557,0.06181818181818182
84475,56618,2.5833333333333334E-4
78805,56633,2.5833333333333334E-4
66585,56647,0.040356083086053415
65758,56672,2.5833333333333334E-4
99235,56716,2.5833333333333334E-4
79576,56721,2.5833333333333334E-4
91017,56725,0.055944055944055944
78805,56771,2.5833333333333334E-4
83493,56990,0.0055
97140,57027,2.5833333333333334E-4
71745,57036,2.5833333333333334E-4
80236,57119,0.040356083086053415
74043,57181,2.5833333333333334E-4
60837,57219,0.0055
92753,57302,0.0055
72981,57346,2.5833333333333334E-4
74043,57364,2.5833333333333334E-4
85275,57472,2.5833333333333334E-4
62754,57531,2.5833333333333334E-4
74043,57596,2.5833333333333334E-4
61636,57602,2.5833333333333334E-4
92753,57627,0.0055
76271,57642,2.5833333333333334E-4
61636,57678,2.5833333333333334E-4
77420,57753,0.0055
95126,57766,0.040356083086053415
58934,57815,0.0055
77420,57829,2.5833333333333334E-4
91487,57942,2.5833333333333334E-4
91535,57942,2.5833333333333334E-4
92823,57966,2.5833333333333334E-4
74043,57975,2.5833333333333334E-4
85811,58015,0.052941176470588235
85131,58111,2.5833333333333334E-4
97140,58137,2.5833333333333334E-4
94291,58139,0.040356083086053415
60072,58237,2.5833333333333334E-4
76282,58279,2.5833333333333334E-4
65342,58336,0.0055
93759,58402,2.5833333333333334E-4
64697,58447,0.0055
72981,58449,2.5833333333333334E-4
58691,58460,2.5833333333333334E-4
76550,58556,2.5833333333333334E-4
77786,58557,2.5833333333333334E-4
95126,58756,2.5833333333333334E-4
77786,58950,2.5833333333333334E-4
80236,59069,2.5833333333333334E-4
84704,59137,0.040356083086053415
88849,59141,2.5833333333333334E-4
97140,59141,2.5833333333333334E-4
92450,59167,2.5833333333333334E-4
69364,59190,2.5833333333333334E-4
87376,59234,2.5833333333333334E-4
73066,59260,2.5833333333333334E-4
81226,59619,2.5833333333333334E-4
73964,59659,2.5833333333333334E-4
97140,59665,2.5833333333333334E-4
72981,59697,2.5833333333333334E-4
80236,59736,2.5833333333333334E-4
63726,59741,2.5833333333333334E-4
76550,59762,2.5833333333333334E-4
79244,59864,0.0055
62706,59903,2.5833333333333334E-4
65342,59903,2.5833333333333334E-4
77786,59952,2.5833333333333334E-4
92450,59987,2.5833333333333334E-4
88265,60027,2.5833333333333334E-4
76460,60139,2.5833333333333334E-4
97140,60169,2.5833333333333334E-4
94291,60241,0.021505376344086023
80041,60261,2.5833333333333334E-4
88265,60285,0.021505376344086023
95126,60285,0.021505376344086023
76460,60378,2.5833333333333334E-4
81226,60454,0.040356083086053415
90657,60559,2.5833333333333334E-4
63726,60566,2.5833333333333334E-4
88265,60680,2.5833333333333334E-4
93003,60713,2.5833333333333334E-4
70588,60768,2.5833333333333334E-4
77786,60777,2.5833333333333334E-4
72981,60871,2.5833333333333334E-4
76550,60875,2.5833333333333334E-4
62754,60902,0.023809523809523808
80911,60912,2.5833333333333334E-4
72909,60913,0.0055
64696,60922,0.02689075630252101
62706,60961,2.5833333333333334E-4
76282,60976,2.5833333333333334E-4
72598,61012,2.5833333333333334E-4
81226,61139,0.040356083086053415
85275,61139,0.040356083086053415
97140,61223,2.5833333333333334E-4
82219,61300,2.5833333333333334E-4
77786,61310,2.5833333333333334E-4
97687,61469,2.5833333333333334E-4
69193,61487,2.5833333333333334E-4
92450,61536,2.5833333333333334E-4
80638,61560,2.5833333333333334E-4
91056,61581,2.5833333333333334E-4
78609,61672,2.5833333333333334E-4
71376,61739,0.0055
63726,61748,2.5833333333333334E-4
80041,61781,2.5833333333333334E-4
74043,61851,2.5833333333333334E-4
86705,61863,2.5833333333333334E-4
91056,61952,2.5833333333333334E-4
82846,61976,2.5833333333333334E-4
71743,62012,2.5833333333333334E-4
94291,62040,0.055944055944055944
87376,62098,2.5833333333333334E-4
88386,62121,2.5833333333333334E-4
93003,62149,0.0055
69193,62178,2.5833333333333334E-4
92450,62205,2.5833333333333334E-4
63623,62222,2.5833333333333334E-4
92450,62235,2.5833333333333334E-4
91702,62266,2.5833333333333334E-4
95255,62283,2.5833333333333334E-4
97140,62361,2.5833333333333334E-4
63726,62375,2.5833333333333334E-4
74009,62394,2.5833333333333334E-4
93759,62428,0.040356083086053415
71743,62564,2.5833333333333334E-4
77786,62570,2.5833333333333334E-4
76257,62572,0.0055
65342,62594,2.5833333333333334E-4
72598,62776,2.5833333333333334E-4
92479,62851,0.040356083086053415
92959,62912,0.0055
91702,62936,2.5833333333333334E-4
84704,62994,0.040356083086053415
73825,63053,2.5833333333333334E-4
80236,63058,2.5833333333333334E-4
67919,63307,2.5833333333333334E-4
74043,63349,2.5833333333333334E-4
77420,63364,2.5833333333333334E-4
65758,63381,2.5833333333333334E-4
96981,63401,0.0055
65342,63407,2.5833333333333334E-4
65758,63476,2.5833333333333334E-4
92823,63481,0.0055
92450,63490,2.5833333333333334E-4
80041,63519,0.0055
91056,63577,2.5833333333333334E-4
92450,63587,2.5833333333333334E-4
74340,63596,2.5833333333333334E-4
75636,63634,0.0055
91291,63657,2.5833333333333334E-4
99530,63701,2.5833333333333334E-4
65758,63747,2.5833333333333334E-4
89816,63830,2.5833333333333334E-4
69023,63847,2.5833333333333334E-4
74043,63862,2.5833333333333334E-4
77786,63872,2.5833333333333334E-4
72981,63923,2.5833333333333334E-4
65758,63935,2.5833333333333334E-4
77786,63981,2.5833333333333334E-4
73066,63992,0.06181818181818182
85438,63992,0.06181818181818182
77766,64073,0.023809523809523808
76550,64166,2.5833333333333334E-4
65758,64227,2.5833333333333334E-4
92753,64302,0.0055
72981,64325,2.5833333333333334E-4
65758,64425,2.5833333333333334E-4
94251,64490,2.5833333333333334E-4
66266,64573,0.021505376344086023
65305,64687,2.5833333333333334E-4
92753,64689,2.5833333333333334E-4
72909,64700,2.5833333333333334E-4
85131,64746,2.5833333333333334E-4
94251,64830,2.5833333333333334E-4
76550,64869,2.5833333333333334E-4
88265,64877,2.5833333333333334E-4
82318,64906,0.0055
65758,64943,2.5833333333333334E-4
76550,64951,2.5833333333333334E-4
73825,65005,2.5833333333333334E-4
81637,65035,0.040356083086053415
83493,65153,2.5833333333333334E-4
97140,65159,2.5833333333333334E-4
79163,65180,2.5833333333333334E-4
83493,65212,0.0055
91535,65212,0.0055
76550,65247,2.5833333333333334E-4
81637,65288,2.5833333333333334E-4
97020,65307,0.040356083086053415
72522,65332,2.5833333333333334E-4
77786,65521,2.5833333333333334E-4
85683,65538,2.5833333333333334E-4
70413,65540,2.5833333333333334E-4
92450,65587,2.5833333333333334E-4
95126,65648,0.040356083086053415
80911,65667,0.055944055944055944
88265,65696,2.5833333333333334E-4
77420,65726,2.5833333333333334E-4
76550,65733,2.5833333333333334E-4
82219,65745,2.5833333333333334E-4
77786,65797,2.5833333333333334E-4
91487,65844,2.5833333333333334E-4
66585,65943,2.5833333333333334E-4
97140,65989,2.5833333333333334E-4
86705,66004,2.5833333333333334E-4
85275,66051,0.040356083086053415
85075,66277,2.5833333333333334E-4
91865,66396,0.021505376344086023
89241,66437,2.5833333333333334E-4
78946,66498,2.5833333333333334E-4
92823,66535,2.5833333333333334E-4
86705,66649,2.5833333333333334E-4
88386,66665,2.5833333333333334E-4
99343,66752,2.5833333333333334E-4
91056,66764,2.5833333333333334E-4
80638,66832,2.5833333333333334E-4
92450,66860,2.5833333333333334E-4
92823,66949,2.5833333333333334E-4
74043,66973,2.5833333333333334E-4
77786,66985,2.5833333333333334E-4
83991,67003,2.5833333333333334E-4
74043,67020,2.5833333333333334E-4
72981,67164,2.5833333333333334E-4
72981,67209,2.5833333333333334E-4
88265,67237,2.5833333333333334E-4
77786,67381,2.5833333333333334E-4
85131,67530,0.021505376344086023
74340,67535,2.5833333333333334E-4
97140,67665,2.5833333333333334E-4
83935,67667,2.5833333333333334E-4
92479,67745,2.5833333333333334E-4
88265,67774,2.5833333333333334E-4
94291,67820,2.5833333333333334E-4
70413,67908,0.021505376344086023
84704,67939,2.5833333333333334E-4
69193,67982,2.5833333333333334E-4
83493,68026,2.5833333333333334E-4
92450,68084,2.5833333333333334E-4
71395,68142,2.5833333333333334E-4
92661,68148,0.0055
78946,68243,2.5833333333333334E-4
92809,68257,2.5833333333333334E-4
92450,68295,2.5833333333333334E-4
91017,68392,2.5833333333333334E-4
75636,68467,2.5833333333333334E-4
91056,68507,2.5833333333333334E-4
96981,68571,2.5833333333333334E-4
76550,68585,2.5833333333333334E-4
91487,68599,2.5833333333333334E-4
78429,68680,2.5833333333333334E-4
73964,68701,2.5833333333333334E-4
92450,68816,2.5833333333333334E-4
77420,68841,0.0055
92450,68900,2.5833333333333334E-4
83754,68934,2.5833333333333334E-4
82318,69035,0.040356083086053415
72981,69051,2.5833333333333334E-4
74043,69059,2.5833333333333334E-4
74043,69098,2.5833333333333334E-4
71376,69099,0.02689075630252101
78805,69115,2.5833333333333334E-4
86705,69130,0.040356083086053415
72981,69200,2.5833333333333334E-4
89241,69213,2.5833333333333334E-4
78429,69300,2.5833333333333334E-4
76550,69352,2.5833333333333334E-4
73964,69438,2.5833333333333334E-4
85075,69468,0.0055
77786,69704,2.5833333333333334E-4
71745,69842,2.5833333333333334E-4
72598,69868,0.02689075630252101
79163,69904,2.5833333333333334E-4
92450,69913,2.5833333333333334E-4
72456,69922,2.5833333333333334E-4
74043,69975,2.5833333333333334E-4
70413,70066,0.0055
97020,70094,2.5833333333333334E-4
80041,70240,2.5833333333333334E-4
92809,70278,0.0055
72981,70382,2.5833333333333334E-4
85131,70399,2.5833333333333334E-4
72981,70498,2.5833333333333334E-4
92753,70565,2.5833333333333334E-4
93759,70566,0.040356083086053415
90664,70649,2.5833333333333334E-4
87156,70751,2.5833333333333334E-4
91535,70845,2.5833333333333334E-4
72909,70854,2.5833333333333334E-4
96981,70907,2.5833333333333334E-4
97687,71069,0.0055
91056,71083,2.5833333333333334E-4
74043,71105,2.5833333333333334E-4
91624,71108,2.5833333333333334E-4
72981,71190,2.5833333333333334E-4
78429,71378,2.5833333333333334E-4
77786,71385,2.5833333333333334E-4
83991,71447,0.040356083086053415
85075,71493,2.5833333333333334E-4
82219,71553,0.040356083086053415
79576,71593,2.5833333333333334E-4
71745,71595,2.5833333333333334E-4
92753,71738,0.0055
89816,71763,2.5833333333333334E-4
74340,71851,2.5833333333333334E-4
91702,72041,2.5833333333333334E-4
77786,72051,2.5833333333333334E-4
85811,72127,0.02689075630252101
92823,72141,0.0055
75636,72182,0.0055
73825,72198,0.0055
80911,72225,2.5833333333333334E-4
74043,72231,2.5833333333333334E-4
72456,72297,0.055944055944055944
77968,72344,2.5833333333333334E-4
89241,72451,2.5833333333333334E-4
75654,72486,2.5833333333333334E-4
92753,72499,2.5833333333333334E-4
83991,72604,2.5833333333333334E-4
72981,72615,2.5833333333333334E-4
79576,72659,2.5833333333333334E-4
74043,72681,2.5833333333333334E-4
84704,72689,2.5833333333333334E-4
88849,72715,0.0055
97020,72783,0.040356083086053415
76550,72802,2.5833333333333334E-4
92661,72911,2.5833333333333334E-4
78946,72917,2.5833333333333334E-4
79163,72958,2.5833333333333334E-4
80236,72976,2.5833333333333334E-4
92661,73034,2.5833333333333334E-4
79163,73073,2.5833333333333334E-4
91487,73088,0.0055
97140,73127,2.5833333333333334E-4
85683,73193,2.5833333333333334E-4
73964,73276,2.5833333333333334E-4
84475,73314,0.0055
79576,73347,2.5833333333333334E-4
76460,73354,0.055944055944055944
91487,73550,2.5833333333333334E-4
78805,73594,2.5833333333333334E-4
92959,73728,2.5833333333333334E-4
84475,73776,0.0055
80638,73796,2.5833333333333334E-4
89241,73841,0.0055
80041,73882,2.5833333333333334E-4
87376,73893,2.5833333333333334E-4
74009,73898,2.5833333333333334E-4
89816,73936,2.5833333333333334E-4
91487,73959,2.5833333333333334E-4
92753,74014,2.5833333333333334E-4
76550,74029,2.5833333333333334E-4
88849,74137,2.5833333333333334E-4
92450,74202,2.5833333333333334E-4
90657,74330,0.021505376344086023
77472,74331,2.5833333333333334E-4
94291,74421,2.5833333333333334E-4
76550,74443,2.5833333333333334E-4
81226,74493,2.5833333333333334E-4
78805,74600,2.5833333333333334E-4
77472,74651,2.5833333333333334E-4
97687,74689,0.0055
78609,74766,2.5833333333333334E-4
99846,74819,2.5833333333333334E-4
76257,75019,2.5833333333333334E-4
99343,75117,2.5833333333333334E-4
87156,75131,2.5833333333333334E-4
92450,75188,2.5833333333333334E-4
88849,75314,0.0055
83633,75325,0.021505376344086023
76257,75383,2.5833333333333334E-4
84068,75439,0.021505376344086023
83935,75442,2.5833333333333334E-4
86705,75463,2.5833333333333334E-4
97140,75486,2.5833333333333334E-4
81637,75498,2.5833333333333334E-4
97140,75842,2.5833333333333334E-4
78429,75865,2.5833333333333334E-4
77786,75968,2.5833333333333334E-4
89816,76025,2.5833333333333334E-4
92753,76029,2.5833333333333334E-4
83754,76086,2.5833333333333334E-4
78429,76268,0.0055
85275,76421,2.5833333333333334E-4
87376,76434,2.5833333333333334E-4
77766,76554,2.5833333333333334E-4
78805,76652,2.5833333333333334E-4
77786,76657,2.5833333333333334E-4
88265,76756,2.5833333333333334E-4
83493,76876,0.0055
82318,76889,0.040356083086053415
92450,77050,2.5833333333333334E-4
87376,77076,2.5833333333333334E-4
79163,77149,0.040356083086053415
81637,77166,0.040356083086053415
92450,77261,0.02689075630252101
99343,77694,0.040356083086053415
91291,77769,2.5833333333333334E-4
82341,77906,2.5833333333333334E-4
92809,77926,2.5833333333333334E-4
77968,77936,2.5833333333333334E-4
91487,77989,2.5833333333333334E-4
97140,78027,2.5833333333333334E-4
92823,78236,2.5833333333333334E-4
93759,78358,2.5833333333333334E-4
80911,78624,2.5833333333333334E-4
97318,78822,2.5833333333333334E-4
94130,78904,2.5833333333333334E-4
95255,79095,2.5833333333333334E-4
96869,79187,2.5833333333333334E-4
79244,79229,2.5833333333333334E-4
92479,79253,2.5833333333333334E-4
83493,79409,0.0055
95455,79834,2.5833333333333334E-4
91624,79841,2.5833333333333334E-4
92450,79846,2.5833333333333334E-4
85438,79987,2.5833333333333334E-4
93759,80038,2.5833333333333334E-4
85683,80183,2.5833333333333334E-4
97140,80255,2.5833333333333334E-4
92450,80261,2.5833333333333334E-4
80911,80371,2.5833333333333334E-4
97140,80491,2.5833333333333334E-4
91487,80531,2.5833333333333334E-4
91702,80546,2.5833333333333334E-4
92661,80621,2.5833333333333334E-4
93759,80623,0.040356083086053415
95255,80791,2.5833333333333334E-4
97140,81029,2.5833333333333334E-4
93759,81043,0.0055
99343,81083,2.5833333333333334E-4
92450,81326,2.5833333333333334E-4
85683,81345,2.5833333333333334E-4
96869,81450,2.5833333333333334E-4
87156,81505,2.5833333333333334E-4
92479,81669,2.5833333333333334E-4
92450,81688,2.5833333333333334E-4
92809,81862,2.5833333333333334E-4
92823,81973,2.5833333333333334E-4
97687,82222,2.5833333333333334E-4
92450,82232,2.5833333333333334E-4
83633,82293,2.5833333333333334E-4
91624,82333,2.5833333333333334E-4
89816,82399,2.5833333333333334E-4
99343,82425,2.5833333333333334E-4
92959,82516,0.0055
92450,82630,2.5833333333333334E-4
97318,82746,2.5833333333333334E-4
96981,83014,2.5833333333333334E-4
97020,83094,2.5833333333333334E-4
94291,83150,2.5833333333333334E-4
84704,83264,2.5833333333333334E-4
99343,83323,2.5833333333333334E-4
88415,83354,2.5833333333333334E-4
94291,83367,2.5833333333333334E-4
97140,83395,2.5833333333333334E-4
90664,83416,2.5833333333333334E-4
84475,83569,0.0055
92959,83569,0.0055
97140,83632,2.5833333333333334E-4
92959,83711,2.5833333333333334E-4
90657,83821,2.5833333333333334E-4
93759,84090,2.5833333333333334E-4
85438,84649,2.5833333333333334E-4
85075,84738,2.5833333333333334E-4
93802,84816,2.5833333333333334E-4
97140,84831,2.5833333333333334E-4
88415,84846,0.040356083086053415
91624,85044,2.5833333333333334E-4
92450,85044,2.5833333333333334E-4
93003,85100,2.5833333333333334E-4
91535,85246,2.5833333333333334E-4
92823,85335,2.5833333333333334E-4
97020,85404,0.0055
96981,85447,0.023809523809523808
92661,85524,2.5833333333333334E-4
97318,85570,2.5833333333333334E-4
88386,85754,2.5833333333333334E-4
92753,85802,2.5833333333333334E-4
87376,85833,0.0055
92959,85982,0.0055
92450,86009,2.5833333333333334E-4
95455,86059,2.5833333333333334E-4
95255,86065,2.5833333333333334E-4
88386,86228,0.0055
94251,86265,0.021505376344086023
88265,86269,0.021505376344086023
93003,86376,2.5833333333333334E-4
91535,86816,0.052941176470588235
89243,87064,2.5833333333333334E-4
92450,87315,2.5833333333333334E-4
99343,87620,2.5833333333333334E-4
90657,88160,2.5833333333333334E-4
97687,88272,0.0055
94291,88691,2.5833333333333334E-4
91702,88738,0.0055
94130,89048,2.5833333333333334E-4
95455,89343,2.5833333333333334E-4
91056,89450,2.5833333333333334E-4
97318,89506,0.0055
91487,89661,2.5833333333333334E-4
92479,89756,2.5833333333333334E-4
94251,90009,2.5833333333333334E-4
95126,90160,0.052941176470588235
91487,90263,2.5833333333333334E-4
91535,90484,2.5833333333333334E-4
95455,90684,2.5833333333333334E-4
92450,90747,2.5833333333333334E-4
97435,91230,2.5833333333333334E-4
92450,91264,2.5833333333333334E-4
97140,91655,2.5833333333333334E-4
99530,91874,2.5833333333333334E-4
97020,91897,2.5833333333333334E-4
97140,92044,2.5833333333333334E-4
97435,92381,2.5833333333333334E-4
97318,92489,0.0055
96869,92629,2.5833333333333334E-4
97318,92707,0.0055
96981,92827,2.5833333333333334E-4
99846,93227,2.5833333333333334E-4
93802,93782,2.5833333333333334E-4
95455,94072,2.5833333333333334E-4
97140,94219,2.5833333333333334E-4
97140,94402,0.06181818181818182
97140,94696,2.5833333333333334E-4
97140,94749,2.5833333333333334E-4
97140,94782,2.5833333333333334E-4
99235,95475,2.5833333333333334E-4
99235,96172,2.5833333333333334E-4
97140,96608,2.5833333333333334E-4
99530,96644,0.021505376344086023
97687,96804,0.0055
99343,97524,0.055944055944055944
99235,98795,2.5833333333333334E-4
